timestamp,attraction_name,status,queue_type,wait_time
2025-11-13T16:29:49Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:29:49Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
2025-11-13T16:29:49Z,Kinderspoor,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,Fabula,OPERATING,STANDBY,10
2025-11-13T16:29:49Z,Monorail,CLOSED,STANDBY,NA
2025-11-13T16:29:49Z,Max & Moritz,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,Max & Moritz Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:29:49Z,Gondoletta,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,De Oude Tufferbaan,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,Python,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,Python Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:29:49Z,Piraña,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,Joris en de Draak,OPERATING,STANDBY,15
2025-11-13T16:29:49Z,Joris en de Draak Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:29:49Z,Carnaval Festival,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,Vogel Rok,REFURBISHMENT,STANDBY,NA
2025-11-13T16:29:49Z,Baron 1898,OPERATING,STANDBY,10
2025-11-13T16:29:49Z,Baron 1898 Single-rider,OPERATING,SINGLE_RIDER,15
2025-11-13T16:29:49Z,Pagode,OPERATING,STANDBY,5
2025-11-13T16:29:49Z,Symbolica,OPERATING,STANDBY,25
2025-11-13T16:29:49Z,Symbolica Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:29:49Z,Danse Macabre,OPERATING,STANDBY,13
2025-11-13T16:29:49Z,Danse Macabre Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:34:49Z,Droomvlucht,OPERATING,STANDBY,20
2025-11-13T16:34:49Z,Fata Morgana,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Villa Volta,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,De Vliegende Hollander,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,De Vliegende Hollander Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:34:49Z,Sirocco,REFURBISHMENT,STANDBY,NA
2025-11-13T16:34:49Z,Stoomtrein Marerijk,OPERATING,STANDBY,25
2025-11-13T16:34:49Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:34:49Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
2025-11-13T16:34:49Z,Kinderspoor,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Fabula,OPERATING,STANDBY,10
2025-11-13T16:34:49Z,Monorail,CLOSED,STANDBY,NA
2025-11-13T16:34:49Z,Max & Moritz,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Max & Moritz Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:34:49Z,Gondoletta,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,De Oude Tufferbaan,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Python,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Python Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:34:49Z,Piraña,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Joris en de Draak,OPERATING,STANDBY,15
2025-11-13T16:34:49Z,Joris en de Draak Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:34:49Z,Carnaval Festival,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Vogel Rok,REFURBISHMENT,STANDBY,NA
2025-11-13T16:34:49Z,Baron 1898,OPERATING,STANDBY,10
2025-11-13T16:34:49Z,Baron 1898 Single-rider,OPERATING,SINGLE_RIDER,15
2025-11-13T16:34:49Z,Pagode,OPERATING,STANDBY,5
2025-11-13T16:34:49Z,Symbolica,OPERATING,STANDBY,25
2025-11-13T16:34:49Z,Symbolica Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:34:49Z,Danse Macabre,OPERATING,STANDBY,13
2025-11-13T16:34:49Z,Danse Macabre Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:39:49Z,Droomvlucht,OPERATING,STANDBY,20
2025-11-13T16:39:49Z,Fata Morgana,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Villa Volta,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,De Vliegende Hollander,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,De Vliegende Hollander Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:39:49Z,Sirocco,REFURBISHMENT,STANDBY,NA
2025-11-13T16:39:49Z,Stoomtrein Marerijk,OPERATING,STANDBY,25
2025-11-13T16:39:49Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:39:49Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
2025-11-13T16:39:49Z,Kinderspoor,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Fabula,OPERATING,STANDBY,10
2025-11-13T16:39:49Z,Monorail,CLOSED,STANDBY,NA
2025-11-13T16:39:49Z,Max & Moritz,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Max & Moritz Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:39:49Z,Gondoletta,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,De Oude Tufferbaan,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Python,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Python Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:39:49Z,Piraña,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Joris en de Draak,OPERATING,STANDBY,15
2025-11-13T16:39:49Z,Joris en de Draak Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:39:49Z,Carnaval Festival,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Vogel Rok,REFURBISHMENT,STANDBY,NA
2025-11-13T16:39:49Z,Baron 1898,OPERATING,STANDBY,10
2025-11-13T16:39:49Z,Baron 1898 Single-rider,OPERATING,SINGLE_RIDER,15
2025-11-13T16:39:49Z,Pagode,OPERATING,STANDBY,5
2025-11-13T16:39:49Z,Symbolica,OPERATING,STANDBY,25
2025-11-13T16:39:49Z,Symbolica Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:39:49Z,Danse Macabre,OPERATING,STANDBY,13
2025-11-13T16:39:49Z,Danse Macabre Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:44:50Z,Droomvlucht,OPERATING,STANDBY,20
2025-11-13T16:44:50Z,Fata Morgana,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Villa Volta,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,De Vliegende Hollander,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,De Vliegende Hollander Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:44:50Z,Sirocco,REFURBISHMENT,STANDBY,NA
2025-11-13T16:44:50Z,Stoomtrein Marerijk,OPERATING,STANDBY,25
2025-11-13T16:44:50Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:44:50Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
2025-11-13T16:44:50Z,Kinderspoor,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Fabula,OPERATING,STANDBY,10
2025-11-13T16:44:50Z,Monorail,CLOSED,STANDBY,NA
2025-11-13T16:44:50Z,Max & Moritz,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Max & Moritz Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:44:50Z,Gondoletta,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,De Oude Tufferbaan,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Python,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Python Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:44:50Z,Piraña,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Joris en de Draak,OPERATING,STANDBY,15
2025-11-13T16:44:50Z,Joris en de Draak Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:44:50Z,Carnaval Festival,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Vogel Rok,REFURBISHMENT,STANDBY,NA
2025-11-13T16:44:50Z,Baron 1898,OPERATING,STANDBY,10
2025-11-13T16:44:50Z,Baron 1898 Single-rider,OPERATING,SINGLE_RIDER,15
2025-11-13T16:44:50Z,Pagode,OPERATING,STANDBY,5
2025-11-13T16:44:50Z,Symbolica,DOWN,STANDBY,0
2025-11-13T16:44:50Z,Symbolica Single-rider,DOWN,SINGLE_RIDER,0
2025-11-13T16:44:50Z,Danse Macabre,OPERATING,STANDBY,13
2025-11-13T16:44:50Z,Danse Macabre Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:49:50Z,Droomvlucht,OPERATING,STANDBY,20
2025-11-13T16:49:50Z,Fata Morgana,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,Villa Volta,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,De Vliegende Hollander,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,De Vliegende Hollander Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:49:50Z,Sirocco,REFURBISHMENT,STANDBY,NA
2025-11-13T16:49:50Z,Stoomtrein Marerijk,OPERATING,STANDBY,25
2025-11-13T16:49:50Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:49:50Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
2025-11-13T16:49:50Z,Kinderspoor,OPERATING,STANDBY,10
2025-11-13T16:49:50Z,Fabula,OPERATING,STANDBY,10
2025-11-13T16:49:50Z,Monorail,CLOSED,STANDBY,NA
2025-11-13T16:49:50Z,Max & Moritz,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,Max & Moritz Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:49:50Z,Gondoletta,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,De Oude Tufferbaan,OPERATING,STANDBY,10
2025-11-13T16:49:50Z,Python,OPERATING,STANDBY,0
2025-11-13T16:49:50Z,Python Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:49:50Z,Piraña,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,Joris en de Draak,OPERATING,STANDBY,15
2025-11-13T16:49:50Z,Joris en de Draak Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:49:50Z,Carnaval Festival,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,Vogel Rok,REFURBISHMENT,STANDBY,NA
2025-11-13T16:49:50Z,Baron 1898,OPERATING,STANDBY,10
2025-11-13T16:49:50Z,Baron 1898 Single-rider,OPERATING,SINGLE_RIDER,15
2025-11-13T16:49:50Z,Pagode,OPERATING,STANDBY,5
2025-11-13T16:49:50Z,Symbolica,DOWN,STANDBY,0
2025-11-13T16:49:50Z,Symbolica Single-rider,DOWN,SINGLE_RIDER,0
2025-11-13T16:49:50Z,Danse Macabre,OPERATING,STANDBY,13
2025-11-13T16:49:50Z,Danse Macabre Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:54:51Z,Droomvlucht,OPERATING,STANDBY,20
2025-11-13T16:54:51Z,Fata Morgana,OPERATING,STANDBY,5
2025-11-13T16:54:51Z,Villa Volta,OPERATING,STANDBY,5
2025-11-13T16:54:51Z,De Vliegende Hollander,OPERATING,STANDBY,15
2025-11-13T16:54:51Z,De Vliegende Hollander Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:54:51Z,Sirocco,REFURBISHMENT,STANDBY,NA
2025-11-13T16:54:51Z,Stoomtrein Marerijk,OPERATING,STANDBY,25
2025-11-13T16:54:51Z,Stoomcarrousel,OPERATING,STANDBY,0
2025-11-13T16:54:51Z,Halve Maen,OPERATING,STANDBY,5
2025-11-13T16:54:51Z,Stoomtrein Ruigrijk,OPERATING,STANDBY,25
2025-11-13T16:54:51Z,Kinderspoor,OPERATING,STANDBY,10
2025-11-13T16:54:51Z,Fabula,OPERATING,STANDBY,10
2025-11-13T16:54:51Z,Monorail,CLOSED,STANDBY,NA
2025-11-13T16:54:51Z,Max & Moritz,OPERATING,STANDBY,5
2025-11-13T16:54:51Z,Max & Moritz Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:54:51Z,Gondoletta,OPERATING,STANDBY,5
2025-11-13T16:54:51Z,De Oude Tufferbaan,OPERATING,STANDBY,10
2025-11-13T16:54:51Z,Python,OPERATING,STANDBY,0
2025-11-13T16:54:51Z,Python Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:54:51Z,Piraña,OPERATING,STANDBY,5
2025-11-13T16:54:51Z,Joris en de Draak,OPERATING,STANDBY,15
2025-11-13T16:54:51Z,Joris en de Draak Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:54:51Z,Carnaval Festival,OPERATING,STANDBY,5
2025-11-13T16:54:51Z,Vogel Rok,REFURBISHMENT,STANDBY,NA
2025-11-13T16:54:51Z,Baron 1898,OPERATING,STANDBY,10
2025-11-13T16:54:51Z,Baron 1898 Single-rider,OPERATING,SINGLE_RIDER,15
2025-11-13T16:54:51Z,Pagode,OPERATING,STANDBY,5
2025-11-13T16:54:51Z,Symbolica,DOWN,STANDBY,0
2025-11-13T16:54:51Z,Symbolica Single-rider,DOWN,SINGLE_RIDER,0
2025-11-13T16:54:51Z,Danse Macabre,OPERATING,STANDBY,13
2025-11-13T16:54:51Z,Danse Macabre Single-rider,OPERATING,SINGLE_RIDER,0
2025-11-13T16:36:43Z,Droomvlucht,OPERATING,STANDBY,20
2025-11-13T16:36:43Z,Fata Morgana,OPERATING,STANDBY,5
